gene_symbol,split,fraction_bio_first,training_set_size,median_rank,test_set_size,iteration
pvdq,scaffold,0.0,3.0,0.46153846153846156,1.0,4.0
pygl,protein,0.0,6.0,0.39603960396039606,1.0,3.0
pygl,random,0.5,4.0,0.09900990099009901,1.0,3.5
pygl,scaffold,0.5,3.5,0.054455445544554455,1.0,2.0
pygm,protein,0.3333333333333333,92.0,0.1726190476190476,1.6666666666666667,2.0
pygm,random,0.6517460317460317,75.4,0.0029702970297029703,6.6,2.0
pygm,scaffold,0.5183333333333333,70.2,0.04132839412532224,11.8,2.0
pyk,protein,0.0,0.75,0.3503013344812742,1.75,1.5
pyk,random,0.0,1.5,0.7277227722772277,1.0,1.0
qpct,random,0.0,3.0,0.12254901960784313,1.0,1.5
qpct,scaffold,0.0,2.6666666666666665,0.238562091503268,1.0,3.0
qpctl,protein,0.0,3.0,0.0594059405940594,1.0,4.0
qpctl,random,0.0,2.0,0.16666666666666666,1.0,2.0
qpctl,scaffold,0.0,1.6666666666666667,0.238562091503268,1.0,3.0
rabggta,protein,0.0,0.0,0.5714285714285714,3.0,0.0
rabggta,random,0.8,7.4,0.0019801980198019802,1.6,2.0
rabggta,scaffold,0.4666666666666666,6.6,0.214038189533239,2.2,2.0
rara,random,0.0,0.0,0.6039603960396039,1.0,0.0
rara,scaffold,0.0,0.0,0.5841584158415841,1.0,3.0
rarb,protein,1.0,0.0,0.0,1.0,2.0
rarb,scaffold,1.0,0.0,0.0,1.0,1.0
rarg,random,0.0,2.0,0.02040816326530612,1.0,4.0
rarg,scaffold,0.0,2.0,0.40816326530612246,1.0,4.0
rbp1,protein,0.0,0.0,0.4,5.0,3.0
rbp1,random,0.0,3.3333333333333335,0.22682696841112682,1.3333333333333333,2.0
rbp4,protein,0.0,4.0,0.033707865168539325,1.0,3.0
rbp4,random,0.0,2.5,0.5,1.0,2.5
rbp4,scaffold,0.0,3.0,0.21782178217821782,1.0,0.0
ren,protein,0.0778688524590164,17.75,0.24401149792398596,46.5,2.0
ren,random,0.265,49.8,0.1603960396039604,7.8,2.0
ren,scaffold,0.3712121212121212,54.6,0.08415841584158416,6.8,2.0
rep,protein,0.875,4.25,0.025735294117647058,1.5,1.5
rep,scaffold,0.3333333333333333,3.6666666666666665,0.35313531353135313,1.0,1.6666666666666667
ret,protein,0.75,7.0,0.08,1.0,1.5
ret,random,0.5,6.0,0.375,1.0,1.0
ret,scaffold,0.3333333333333333,5.333333333333333,0.28657865786578657,1.6666666666666667,1.6666666666666667
rheb,protein,0.5,0.0,0.26732673267326734,2.0,2.0
rheb,scaffold,0.5,1.0,0.29207920792079206,1.0,0.5
riok2,protein,0.0,0.0,0.2871287128712871,1.0,0.0
riok2,random,0.0,0.0,0.2871287128712871,1.0,4.0
riok2,scaffold,0.0,0.0,0.10891089108910891,1.0,1.0
ripk1,random,0.0,10.0,0.009900990099009901,1.0,2.0
ripk1,scaffold,0.1,9.0,0.20950013920310945,1.4,2.0
ripk2,random,0.06666666666666667,11.4,0.3033722715661096,2.4,2.0
ripk2,scaffold,0.175,11.75,0.39182450853781026,3.0,2.0
rnase1,random,0.5,10.333333333333334,0.05940594059405941,1.6666666666666667,2.3333333333333335
rnase1,scaffold,0.10666666666666666,8.6,0.15547748323219418,2.4,2.0
rnf31,random,0.0,0.0,0.9801980198019802,1.0,1.0
rock1,random,0.0,14.8,0.27823961641447165,1.0,2.0
rock1,scaffold,0.0,15.0,0.373134328358209,1.0,2.0
rock2,random,1.0,1.0,0.0,1.0,4.0
rorb,random,0.0,1.0,0.5161290322580645,1.0,0.5
rorc,protein,0.10344827586206896,0.0,0.24752475247524752,58.0,3.0
rorc,random,0.3408730158730159,49.0,0.1114787088464944,7.0,2.0
rorc,scaffold,0.29,51.6,0.09801980198019801,7.0,2.0
ros1,protein,0.0,2.0,0.25742574257425743,1.0,1.0
ros1,random,0.0,1.0,0.037037037037037035,1.0,0.0
rpa1,random,0.5833333333333334,11.0,0.16831683168316833,2.3333333333333335,1.6666666666666667
rpa1,scaffold,0.5166666666666666,10.5,0.017326732673267328,3.0,1.5
rpe65,random,0.5,3.0,0.024752475247524754,1.0,2.5
rpe65,scaffold,1.0,3.0,0.0,1.0,1.0
rpoa,random,1.0,2.0,0.0,1.0,3.0
rpoa,scaffold,0.0,1.0,0.33553100444428136,2.0,1.6666666666666667
rps6ka1,protein,0.4,1.6,0.37,1.0,2.0
rps6ka1,scaffold,1.0,0.0,0.0,1.0,0.0
rps6ka3,protein,0.25,13.0,0.3617986798679868,6.0,1.5
rps6ka3,random,0.0,17.666666666666668,0.4403903577170904,2.0,1.6666666666666667
rps6ka3,scaffold,0.3333333333333333,18.333333333333332,0.09570957095709572,1.0,2.0
rps6kb1,random,0.75,4.25,0.009900990099009901,1.0,2.5
rps6kb1,scaffold,0.16666666666666666,4.333333333333333,0.195976740531196,1.6666666666666667,3.0
rrm1,protein,0.0,0.0,0.7297297297297297,1.0,0.0
rrm1,random,0.0,0.0,0.7297297297297297,1.0,4.0
rxra,random,0.0,19.75,0.4251237623762376,1.5,2.25
rxra,scaffold,0.09375,16.25,0.28267293192733906,3.75,2.0
s100b,protein,1.0,0.0,0.0,1.0,0.0
s100b,scaffold,0.0,0.0,0.25,1.0,4.0
sdh1,protein,0.0,0.0,0.2376237623762376,5.0,2.0
sdh1,scaffold,0.0,6.0,0.8217821782178217,1.0,4.0
serpina3,protein,0.5,8.0,0.375,1.0,2.5
serpina3,random,0.0,5.0,0.17216117216117216,1.5,2.5
serpina3,scaffold,0.5,4.5,0.15384615384615385,2.0,3.0
serpina6,protein,1.0,0.6666666666666666,0.0,1.0,1.0
serpina6,scaffold,1.0,0.0,0.0,1.0,4.0
serpina7,protein,0.4444444444444444,2.0,0.15301587301587302,1.6666666666666667,1.3333333333333333
serpina7,scaffold,0.0,1.0,0.7864077669902912,1.0,2.0
serpine1,protein,0.0,0.0,0.39425770308123254,2.0,4.0
serpine1,scaffold,0.0,1.0,0.15476190476190477,1.0,0.5
setd2,random,1.0,3.0,0.0,1.0,4.0
setd7,protein,0.5,4.0,0.10294117647058823,1.0,2.5
setd7,random,0.0,2.0,0.6666666666666666,1.0,4.0
sf3b3,protein,0.0,0.0,0.32673267326732675,1.0,0.0
sf3b3,scaffold,0.0,0.0,0.49504950495049505,1.0,3.0
sftpd,protein,1.0,2.5,0.0,3.0,2.0
sftpd,random,1.0,4.0,0.0,1.0,1.0
sftpd,scaffold,1.0,3.5,0.0,1.5,1.5
sgk1,random,0.3333333333333333,0.3333333333333333,0.3747143945163747,1.3333333333333333,2.0
sgk1,scaffold,0.0,1.0,0.7128712871287128,1.0,2.0
sgpl1,random,0.0,0.0,0.019801980198019802,1.0,3.0
shbg,protein,0.5,0.0,0.009900990099009901,4.0,0.0
shbg,random,0.3333333333333333,4.333333333333333,0.2924200028698522,1.6666666666666667,2.0
shc,protein,0.46153846153846156,0.0,0.039603960396039604,13.0,3.0
shc,random,0.08333333333333333,9.666666666666666,0.14686468646864687,2.0,2.0
shc,scaffold,0.6666666666666666,11.0,0.006600660066006601,1.0,2.0
shmt2,random,0.0,0.0,0.07352941176470588,1.0,1.0
sigmar1,protein,0.0,0.0,0.8645833333333334,3.0,1.0
sigmar1,random,0.0,2.0,0.4942244224422442,1.0,3.0
sigmar1,scaffold,0.5,1.5,0.0625,1.0,2.5
sirt2,random,0.0,5.333333333333333,0.3580858085808581,2.0,2.3333333333333335
sirt2,scaffold,0.0,6.25,0.5903465346534653,1.5,1.75
sirt3,protein,0.0,0.0,0.5350660066006601,4.0,2.5
sirt3,random,0.3333333333333333,3.0,0.26402640264026406,1.0,1.0
sirt3,scaffold,0.0,3.0,0.5420792079207921,1.0,0.5
sirt6,protein,0.3333333333333333,2.6666666666666665,0.3188405797101449,1.0,2.0
sirt6,random,0.0,3.0,0.4066666666666667,1.0,2.5
sirt6,scaffold,0.0,3.0,0.6455882352941176,1.0,2.5
slc1a3,scaffold,1.0,0.0,0.0,1.0,0.0
slc6a4,protein,0.16666666666666666,5.0,0.26242338519566244,1.6666666666666667,2.0
slc6a4,random,0.3333333333333333,4.0,0.1346153846153846,1.0,2.0
slc6a4,scaffold,1.0,2.0,0.0,1.0,0.5
smarca2,scaffold,0.0,0.0,0.2796610169491526,1.0,1.5
smn1,protein,0.0,1.0,0.1707920792079208,2.0,0.5
smn2,protein,0.0,1.0,0.1707920792079208,2.0,0.5
smndc1,protein,0.0,1.0,0.1707920792079208,2.0,0.5
smyd2,random,0.25,6.5,0.1806930693069307,2.0,2.5
smyd2,scaffold,0.16666666666666666,6.333333333333333,0.23267326732673266,2.6666666666666665,2.3333333333333335
smyd3,protein,0.16666666666666666,0.0,0.3434136891950065,6.0,4.0
smyd3,random,0.3333333333333333,5.0,0.16272061988807576,1.0,2.3333333333333335
smyd3,scaffold,0.0,4.0,0.45544554455445546,1.0,2.5
sod1,random,0.0,2.0,0.5610561056105611,1.0,2.0
sod1,scaffold,0.0,2.0,0.7894736842105263,1.0,2.0
sort1,random,0.0,3.0,0.6580548679867987,1.0,1.3333333333333333
sort1,scaffold,0.0,3.0,0.2376237623762376,1.0,0.0
sos1,random,0.0,4.0,0.07196433929107197,1.0,3.0
sos1,scaffold,0.25,3.5,0.024752475247524754,1.5,3.5
sphk1,protein,0.3333333333333333,0.0,0.0891089108910891,3.0,0.0
sphk1,random,0.5,2.0,0.017857142857142856,1.0,3.0
sphk1,scaffold,0.0,1.5,0.6067892503536068,1.0,1.5
spin1,protein,0.2,0.0,0.6148320714424383,5.0,0.5
spin1,random,0.0,4.0,0.7524752475247526,1.0,3.0
spin1,scaffold,0.25,3.0,0.4504950495049505,1.5,1.5
spm-1,protein,1.0,0.0,0.0,1.0,1.0
spm-1,random,1.0,0.0,0.0,1.0,1.0
sqstm1,protein,0.5,0.75,0.07390041888804265,1.0,1.5
src,protein,0.28349650349650346,36.8,0.14639833548572248,11.4,2.0
src,random,0.46904761904761905,37.8,0.07221998460642945,4.4,2.0
src,scaffold,0.3152380952380952,34.6,0.0939817511162881,3.8,2.0
srm,protein,1.0,0.0,0.0,1.0,4.0
srpk1,random,0.0,0.0,0.6881188118811881,1.0,3.0
srpk2,protein,0.0,0.0,0.06930693069306931,1.0,3.0
srpk2,random,0.0,0.0,0.049019607843137254,1.0,1.0
st14,protein,0.5555555555555556,0.0,0.0,9.0,3.0
st14,random,0.2,7.2,0.17524752475247524,1.4,2.0
st14,scaffold,1.0,8.0,0.0,1.0,2.6666666666666665
sting1,random,0.0,5.333333333333333,0.755942260892756,1.0,1.3333333333333333
sting1,scaffold,0.0,5.0,0.4714304763809714,1.3333333333333333,1.6666666666666667
stk24,protein,0.39999999999999997,11.2,0.10087585681645088,2.8,2.0
stk24,random,0.7083333333333333,11.0,0.11438679245283019,1.75,1.5
stk24,scaffold,0.5777777777777778,10.0,0.058783236814247464,3.6666666666666665,2.0
stk3,protein,0.0,0.0,0.0273972602739726,1.0,2.0
stk3,random,1.0,0.0,0.0,1.0,0.0
sult1e1,protein,1.0,1.0,0.0,1.0,3.0
sult1e1,random,1.0,0.0,0.0,1.0,0.0
syk,protein,0.5666666666666667,46.0,0.19896039603960397,1.6,2.0
syk,random,0.13333333333333333,35.8,0.14771750284272125,4.6,2.0
syk,scaffold,0.2857142857142857,35.4,0.18193069306930693,6.4,2.0
taf1,protein,0.0,0.0,0.15788196466705495,4.0,2.0
taf1,random,0.5,1.0,0.4306930693069307,2.0,0.0
taf1l,protein,0.5,0.5,0.21782178217821782,1.0,2.5
taf1l,random,1.0,0.0,0.0,1.0,3.0
taok2,protein,0.4,1.0,0.37,1.0,2.0
taok2,scaffold,1.0,0.0,0.0,1.0,0.0
tars1,protein,0.0,0.0,0.8900990099009901,2.0,4.0
tars1,random,0.5,1.0,0.049019607843137254,1.0,0.5
tars1,scaffold,1.0,1.0,0.0,1.0,4.0
tbk1,protein,0.5,0.0,0.1935904116727462,4.5,2.5
tbk1,random,0.2,5.4,0.35794556320872106,1.4,2.0
tcts-154,scaffold,1.0,0.0,0.0,1.0,1.0
tdcf,protein,0.0,1.0,0.25,1.0,2.0
tdp1,protein,0.14285714285714285,0.0,0.36633663366336633,7.0,1.0
tdp1,random,0.5,6.5,0.1296410891089109,1.25,2.5
tdp2,random,0.0,0.0,0.5,1.0,2.5
tdrd3,protein,1.0,0.0,0.0,1.0,1.0
tdrd3,random,1.0,0.0,0.0,1.0,2.0
tead2,protein,0.0,1.0,0.11967741935483871,1.6666666666666667,2.3333333333333335
tead2,random,0.0,2.0,0.05208333333333333,1.0,1.5
tek,protein,1.0,5.0,0.0,1.0,3.0
tek,random,0.0,4.0,0.2871287128712871,1.0,1.0
tek,scaffold,0.16666666666666666,3.6666666666666665,0.20201415597470065,1.3333333333333333,2.6666666666666665
tf,random,0.0,0.0,0.9356435643564356,1.0,0.5
tgfbr1,protein,0.3333333333333333,19.0,0.37,1.4,2.0
tgfbr1,random,0.1,13.0,0.18545437857995445,2.4,2.0
tgfbr1,scaffold,0.5416666666666666,15.0,0.031307155483350196,3.0,2.25
tgfbr2,protein,0.5,0.0,0.04455445544554455,2.0,0.0
tgfbr2,random,0.0,1.0,0.07766990291262135,1.0,4.0
tgfbr2,scaffold,0.0,1.0,0.0196078431372549,1.0,2.0
tgt,random,0.05714285714285714,28.2,0.17762376237623764,4.4,2.0
tgt,scaffold,0.5,33.5,0.1823174504950495,2.25,2.0
th,protein,0.0,0.0,0.125,1.0,4.0
th,random,0.0,0.0,0.0625,1.0,3.0
th,scaffold,0.0,0.0,0.25,1.0,3.0
thra,protein,1.0,0.0,0.0,1.0,3.0
thra,random,0.0,0.0,0.019417475728155338,1.0,4.0
thrb,protein,0.5,0.0,0.05921735030645922,3.0,2.0
thrb,random,0.0,8.5,0.23257714120926656,1.5,2.0
thrb,scaffold,1.0,10.0,0.0,1.0,0.0
thya,protein,0.33712121212121215,8.5,0.15260759673252394,6.25,2.25
thya,random,0.4,11.8,0.26019801980198015,1.6,2.0
thya,scaffold,0.27777777777777773,10.666666666666666,0.36963696369636967,3.0,1.3333333333333333
tlr8,protein,1.0,3.0,0.0,1.0,2.0
tlr8,random,0.6666666666666666,2.0,0.03508771929824561,1.0,1.0
tlr8,scaffold,1.0,1.0,0.0,1.0,3.5
tmk,scaffold,0.0,1.0,0.06930693069306931,1.0,1.0
tnf,protein,0.0625,0.0,0.3840346534653466,4.0,2.5
tnf,random,0.0,3.0,0.09999999999999999,1.0,1.5
tnfrsf1a,protein,0.0,0.0,0.8217821782178217,1.0,4.0
tnfrsf1a,random,0.0,0.0,0.14851485148514854,1.0,3.0
tnik,random,0.0,1.0,0.10891089108910891,1.0,3.0
tnk2,protein,0.25,0.0,0.37376237623762376,2.0,2.0
tnk2,random,0.0,0.0,0.09900990099009901,1.0,4.0
tnks,random,0.36666666666666664,16.6,0.24821782178217822,3.0,2.0
tnks,scaffold,0.33999999999999997,16.8,0.35366336633663364,2.4,2.0
tnks2,protein,0.3333333333333333,108.0,0.4537037037037037,1.0,3.0
tnks2,random,0.29166666666666663,85.2,0.20920006997467683,6.2,2.0
tnks2,scaffold,0.4357142857142858,84.2,0.14605018194127106,6.2,2.0
tnnc1,protein,0.0,6.0,0.30304101838755304,3.0,2.0
tnnc1,random,0.0,6.0,0.17138142385667138,1.0,2.0
tnnc1,scaffold,0.25,5.0,0.349009900990099,2.5,0.5
tnni3k,random,0.0,2.0,0.25742574257425743,1.0,3.0
tnni3k,scaffold,0.0,1.5,0.18811881188118812,1.0,3.0
tp53,random,0.44000000000000006,25.4,0.18241589877287692,2.8,2.0
tp53,scaffold,0.4583333333333333,26.5,0.19173696706405335,4.75,2.0
tph1,random,0.0,4.0,0.5148514851485149,1.6666666666666667,2.0
tph1,scaffold,0.13333333333333333,3.25,0.19554455445544555,2.5,2.5
tpsab1,scaffold,1.0,0.0,0.0,1.0,3.0
tpsb2,random,0.5,2.0,0.0049504950495049506,1.0,1.5
tpsb2,scaffold,1.0,2.5,0.0,1.5,3.0
trap1,random,0.0,1.0,0.14285714285714285,1.0,3.0
trap1,scaffold,0.0,1.0,0.5714285714285714,1.0,4.0
trim24,protein,0.125,5.5,0.5404290429042904,7.75,1.5
trim24,random,0.08333333333333333,14.666666666666666,0.3142647598093143,3.0,1.6666666666666667
trim24,scaffold,1.0,18.0,0.0,1.0,2.25
trm3,protein,0.0,0.0,0.2079207920792079,1.0,3.5
trmd,protein,0.9,1.6,0.06435643564356436,1.2,2.0
trmd,random,1.0,1.0,0.0,1.0,3.0
ttbk1,random,0.0,0.0,0.22772277227722773,1.0,3.0
ttbk1,scaffold,1.0,1.0,0.0,1.0,1.0
ttk,protein,0.44571428571428573,38.4,0.13574257425742572,8.2,2.0
ttk,random,0.06666666666666667,41.0,0.1445554214187838,2.2,2.0
ttk,scaffold,0.24444444444444446,38.2,0.159192389827218,4.8,2.0
ttr,protein,0.227891156462585,38.4,0.23828571428571427,11.2,2.0
ttr,random,0.2833333333333333,53.6,0.24224532955578662,2.8,2.0
ttr,scaffold,0.20615384615384613,48.6,0.36451450408198716,7.8,2.0
tyk2,protein,0.041666666666666664,19.333333333333332,0.4654852832221998,3.3333333333333335,1.0
tyk2,random,0.2,35.2,0.5865736573657366,1.2,2.0
tyk2,scaffold,0.4333333333333334,34.0,0.14554455445544554,2.6,2.0
tymp,protein,0.0,0.0,0.5952380952380952,1.0,1.5
tymp,random,0.0,1.0,0.2857142857142857,1.0,4.0
tyms,protein,0.0,9.0,0.0891089108910891,1.0,3.0
tyms,random,0.3333333333333333,6.666666666666667,0.3564356435643565,1.3333333333333333,1.3333333333333333
tyms,scaffold,0.5,8.0,0.009900990099009901,1.0,1.5
ube2i,random,0.25,1.5,0.6955445544554455,1.5,2.0
ube2i,scaffold,0.0,2.0,0.6666666666666666,1.0,4.0
ube2t,random,0.0,0.0,0.25,1.0,1.0
uck2,random,0.0,0.0,0.038461538461538464,1.0,4.0
uck2,scaffold,0.0,0.0,0.9615384615384616,1.0,3.0
uhrf1,protein,0.0,0.0,0.009900990099009901,1.0,3.0
uida,random,0.0,3.0,0.034653465346534656,1.0,2.5
ulk1,random,0.3333333333333333,3.0,0.013201320132013201,1.0,2.6666666666666665
ulk1,scaffold,0.3333333333333333,3.0,0.052805280528052806,1.0,2.0
ulk2,random,0.25,0.5,0.17574257425742573,2.0,1.5
ulk2,scaffold,1.0,1.5,0.0,1.0,3.0
ung,protein,0.2,0.0,0.40594059405940597,5.0,3.0
ung,scaffold,0.0,4.0,0.13861386138613863,1.0,0.0
usp14,protein,0.3333333333333333,0.0,0.30303030303030304,3.0,3.0
usp14,random,1.0,2.0,0.0,1.0,2.0
usp7,random,0.3,8.4,0.25346534653465347,1.2,2.0
usp7,scaffold,0.0,8.666666666666666,0.3663366336633664,1.0,1.6666666666666667
vcp,scaffold,0.0,0.0,0.7326732673267327,1.0,0.0
vdr,random,0.812857142857143,23.4,0.0,4.4,2.0
vdr,scaffold,0.75,26.0,0.007425742574257425,1.75,2.0
vdra,protein,0.25,0.0,0.26732673267326734,8.0,0.0
vdra,random,0.7083333333333334,5.25,0.0495049504950495,1.75,2.0
vdra,scaffold,0.0,6.0,0.32673267326732675,2.0,0.0
wdr5,protein,0.12903225806451613,0.0,0.19801980198019803,31.0,2.0
wdr5,random,0.3866666666666666,25.2,0.11732673267326735,3.2,2.0
wdr5,scaffold,0.2357142857142857,25.0,0.12178217821782178,5.8,2.0
wee1,protein,0.5,11.0,0.039603960396039604,1.0,2.5
wee1,random,0.0,8.5,0.235973597359736,1.25,2.5
wee1,scaffold,0.5833333333333333,8.5,0.007425742574257425,2.5,3.0
xdha,protein,1.0,0.0,0.0,1.0,1.0
xiap,protein,0.0,12.0,0.14603960396039606,1.5,2.5
xiap,random,0.39999999999999997,18.8,0.10383097133242736,2.6,2.0
xiap,scaffold,0.3,18.5,0.07580715991514106,3.25,2.25
yars1,random,0.0,0.0,0.9,1.0,1.0
yoph,random,0.0,1.0,0.3,1.0,0.0
ythdf2,protein,0.0,0.0,0.32,1.0,2.0
zap70,protein,0.4,0.8,0.37,1.0,2.0
zap70,scaffold,1.0,0.0,0.0,1.0,0.0
zipa,random,0.0,0.0,0.19801980198019803,1.0,4.0
zipa,scaffold,0.0,2.0,0.16831683168316833,1.0,2.0
